5309	5.998
5310	5.844
5311	5.644
5312	4.573
5313	5.430
5314	5.570
5315	5.887
5316	5.100
5317	5.399
5318	5.654
5319	6.301
5320	6.591
5321	8.033
5322	8.531
5323	9.107
5324	9.164
5325	8.429
5326	7.453
5327	6.940
5328	7.289
5329	7.603
5330	8.130
5331	7.579
5332	7.267
5333	7.254
5334	7.790
5335	7.266
5336	7.353
5337	7.597
5338	6.308
5339	4.773
5340	5.277
5341	5.601
5342	6.530
5343	5.073
5344	6.410
5345	6.075
5346	6.928
5347	7.373
5348	6.558
5349	7.314
5350	7.433
5351	7.401
5352	4.715
5353	4.056
5354	4.084
5355	4.478
5356	4.109
5357	4.441
5358	4.234
5359	3.943
5360	2.953
5361	3.446
5362	4.973
5363	4.389
5364	4.053
5365	4.715
5366	3.687
5367	3.527
5368	4.193
5369	4.617
5370	4.233
5371	4.521
5372	5.232
5373	5.145
5374	5.889
5375	5.870
5376	4.977
5377	4.056
5378	4.094
5379	5.177
5380	6.098
5381	7.508
5382	6.849
5383	6.855
5384	6.898
5385	6.690
5386	5.993
5387	5.088
5388	5.279
5389	5.286
5390	5.394
5391	5.634
5392	4.841
5393	4.891
5394	4.315
5395	4.347
5396	4.860
5397	5.607
5398	4.865
5399	5.040
5400	5.587
5401	5.373
5402	5.464
5403	6.071
5404	4.979
5405	4.935
5406	4.926
5407	4.442
5408	3.388
5409	2.144
5410	2.116
5411	2.037
5412	2.125
5413	1.073
5414	1.384
5415	1.085
5416	1.194
5417	1.184
5418	1.136
5419	1.065
5420	1.065
5421	1.060
5422	1.281
5423	1.286
5424	1.214
5425	1.156
5426	1.185
5427	1.274
5428	1.075
5429	1.250
5430	1.087
5431	1.192
5432	1.235
5433	1.221
5434	1.110
5435	1.181
5436	1.542
5437	1.058
5438	1.187
5439	1.206
5440	1.265
5441	1.366
5442	1.161
5443	1.194
5444	1.224
5445	1.370
5446	1.156
5447	1.539
5448	1.144
5449	1.223
5450	1.079
5451	1.139
5452	1.200
5453	1.075
5454	1.063
5455	1.392
5456	1.110
5457	1.181
5458	1.202
5459	1.040
5460	1.128
5461	1.143
5462	1.115
5463	1.069
5464	1.289
5465	1.099
5466	2.014
5467	2.036
5468	2.647
5469	1.801
5470	1.093
5471	1.429
5472	1.232
5473	1.082
5474	1.416
5475	1.065
5476	1.109
5477	1.112
5478	3.177
5479	3.861
5480	2.059
5481	1.209
5482	1.089
5483	1.047
5484	2.056
5485	2.965
5486	2.690
5487	2.168
5488	1.907
5489	1.509
5490	1.041
5491	1.173
5492	1.109
5493	1.141
5494	1.217
5495	1.104
5496	1.892
5497	1.302
5498	1.088
5499	1.143
5500	1.076
5501	1.257
5502	1.148
5503	1.159
5504	1.133
5505	1.061
5506	1.293
5507	1.204
5508	1.092
5509	1.162
5510	1.191
5511	1.437
5512	1.187
5513	1.142
5514	1.196
5515	1.143
5516	1.157
5517	1.254
5518	1.111
5519	1.139
5520	1.117
5521	1.244
5522	1.620
5523	1.321
5524	1.191
5525	1.094
5526	1.077
5527	1.192
5528	1.151
5529	1.172
5530	1.120
5531	1.899
5532	3.386
5533	3.548
5534	4.386
5535	3.838
5536	3.767
5537	4.303
5538	4.672
5539	4.846
5540	4.956
5541	4.582
5542	5.380
5543	5.748
5544	5.399
5545	5.231
5546	5.303
5547	6.129
5548	6.582
5549	6.282
5550	7.400
5551	8.207
5552	9.658
5553	8.581
5554	7.938
5555	6.300
5556	6.740
5557	6.008
5558	6.146
5559	5.867
5560	6.232
5561	6.485
5562	5.423
5563	4.543
5564	4.669
5565	4.684
5566	4.681
5567	2.951
5568	3.885
5569	4.270
5570	3.964
5571	3.051
5572	2.685
5573	3.178
5574	3.802
5575	3.498
5576	3.241
5577	3.257
5578	3.021
5579	4.723
5580	5.866
5581	6.432
5582	6.917
5583	6.205
5584	5.640
5585	5.329
5586	5.560
5587	4.527
5588	3.528
5589	4.702
5590	4.645
5591	5.028
5592	3.381
5593	2.378
5594	3.358
5595	4.463
5596	5.059
5597	5.166
5598	4.962
5599	5.623
5600	5.475
5601	5.972
5602	6.239
5603	6.373
5604	5.708
5605	6.043
5606	6.491
5607	7.035
5608	6.069
5609	7.229
5610	7.153
5611	6.724
5612	6.404
5613	7.107
5614	7.101
5615	6.418
5616	4.818
5617	5.284
5618	5.570
5619	6.164
5620	6.442
5621	5.344
5622	5.290
5623	6.558
5624	5.742
5625	5.920
5626	5.591
5627	6.097
5628	6.448
5629	7.572
5630	5.885
5631	5.000
5632	5.222
5633	5.395
5634	6.714
5635	6.188
5636	5.596
5637	4.845
5638	4.765
5639	5.627
5640	5.572
5641	5.045
5642	4.376
5643	4.219
5644	4.362
5645	4.557
5646	4.779
5647	5.115
5648	5.798
5649	5.741
5650	6.003
5651	7.086
5652	7.382
5653	7.925
5654	7.315
5655	6.867
5656	6.133
5657	6.369
5658	5.905
5659	6.084
5660	5.986
5661	6.537
5662	5.764
5663	5.798
5664	6.605
5665	6.421
5666	5.654
5667	4.666
5668	4.250
5669	3.559
5670	2.558
5671	2.892
5672	3.153
5673	2.583
5674	3.396
5675	3.348
5676	4.583
5677	4.006
5678	4.435
5679	3.975
5680	3.350
5681	3.659
5682	3.678
5683	3.405
5684	4.466
5685	4.289
5686	3.839
5687	4.487
5688	4.481
5689	4.841
5690	5.795
5691	6.115
5692	4.248
5693	3.231
5694	4.325
5695	4.434
5696	4.207
5697	4.343
5698	5.181
5699	5.973
5700	4.792
5701	3.971
5702	5.465
5703	4.788
5704	3.900
5705	4.225
5706	4.181
5707	4.339
5708	4.744
5709	4.322
5710	4.900
5711	5.472
5712	5.696
5713	6.200
5714	5.592
5715	5.523
5716	4.114
5717	4.099
5718	5.907
5719	5.727
5720	5.796
5721	6.521
5722	5.701
5723	5.751
5724	7.338
5725	6.736
5726	7.487
5727	6.537
5728	6.383
5729	5.018
5730	6.196
5731	5.384
5732	4.686
5733	3.900
5734	4.414
5735	5.942
5736	6.423
5737	6.646
5738	4.950
5739	6.217
5740	6.455
5741	7.828
5742	7.098
5743	7.011
5744	7.089
5745	7.068
5746	7.374
5747	5.050
5748	5.524
5749	5.088
5750	4.685
5751	4.071
5752	4.117
5753	5.141
5754	5.530
5755	6.666
5756	5.482
5757	5.201
5758	4.873
5759	5.378
5760	6.572
5761	6.406
5762	5.635
5763	5.319
5764	5.409
5765	5.024
5766	4.876
5767	4.548
5768	3.776
5769	5.467
5770	6.081
5771	5.258
5772	6.366
5773	4.842
5774	3.410
5775	3.347
5776	4.452
5777	4.403
5778	5.252
5779	5.984
5780	5.784
5781	6.766
5782	6.750
5783	5.677
5784	6.492
5785	6.930
5786	8.521
5787	8.787
5788	7.968
5789	7.116
5790	7.667
5791	6.679
5792	6.150
5793	5.954
5794	5.322
5795	5.684
5796	6.784
5797	7.448
5798	6.679
5799	5.898
5800	5.396
5801	5.558
5802	5.938
5803	6.154
5804	4.773
5805	4.123
5806	4.999
5807	6.458
5808	6.391
5809	5.962
5810	5.194
5811	5.359
5812	6.256
5813	6.077
5814	6.064
5815	7.356
5816	6.403
5817	5.839
5818	4.969
5819	4.863
5820	5.922
5821	5.699
5822	5.208
5823	5.490
5824	6.436
5825	6.389
5826	6.228
5827	6.919
5828	5.437
5829	4.237
5830	3.717
5831	5.413
5832	4.969
5833	4.392
5834	4.316
5835	3.685
5836	5.024
5837	5.358
5838	5.661
5839	5.626
5840	6.016
5841	6.436
5842	5.995
5843	5.208
5844	5.153
5845	5.595
5846	6.927
5847	7.163
5848	5.801
5849	5.358
5850	4.706
5851	4.062
5852	3.991
5853	3.615
5854	2.411
5855	2.666
5856	2.857
5857	3.119
5858	2.230
5859	1.129
5860	1.111
5861	1.208
5862	1.104
5863	1.112
5864	1.150
5865	1.127
5866	1.124
5867	1.124
5868	1.114
5869	1.117
5870	1.178
5871	1.296
5872	1.090
5873	1.390
5874	1.290
5875	1.286
5876	1.125
5877	1.253
5878	1.110
5879	1.104
5880	1.139
5881	1.104
5882	1.100
5883	1.156
5884	1.108
5885	1.247
5886	1.153
5887	1.144
5888	1.164
5889	1.077
5890	1.445
5891	1.117
5892	1.063
5893	1.108
5894	1.560
5895	1.084
5896	1.177
5897	1.177
5898	1.159
5899	1.211
5900	1.229
5901	1.243
5902	1.098
5903	1.126
5904	1.161
5905	1.159
5906	1.180
5907	1.119
5908	1.189
5909	1.059
5910	1.107
5911	1.197
5912	1.188
5913	1.140
5914	1.225
5915	1.192
5916	1.174
5917	1.151
5918	1.230
5919	1.129
5920	1.082
5921	1.214
5922	1.254
5923	1.130
5924	1.178
5925	1.048
5926	1.095
5927	1.157
5928	1.114
5929	1.123
5930	1.407
5931	1.122
5932	1.123
5933	1.876
5934	1.547
5935	1.148
5936	1.102
5937	1.192
5938	1.106
5939	1.118
5940	1.252
5941	1.420
5942	1.182
5943	1.487
5944	1.083
5945	1.132
5946	1.113
5947	1.389
5948	1.220
5949	1.162
5950	1.395
5951	1.211
5952	1.065
5953	1.153
5954	1.107
5955	1.041
5956	1.047
5957	1.517
5958	2.114
5959	1.579
5960	1.253
5961	1.068
5962	1.096
5963	1.072
5964	1.154
5965	1.083
5966	1.133
5967	1.150
5968	1.088
5969	1.589
5970	1.088
5971	1.141
5972	1.184
5973	1.172
5974	1.157
5975	1.120
5976	1.149
5977	1.132
5978	1.889
5979	2.739
5980	3.983
5981	4.655
5982	5.573
5983	6.076
5984	4.737
5985	3.153
5986	3.536
5987	4.975
5988	5.054
5989	6.241
5990	4.963
5991	4.827
5992	5.103
5993	5.544
5994	5.357
5995	5.579
5996	5.050
5997	5.589
5998	5.527
5999	4.396
6000	4.648
6001	4.774
6002	5.561
6003	5.302
6004	4.915
6005	4.672
6006	4.117
6007	4.822
6008	4.067
6009	2.941
6010	3.072
6011	3.350
6012	2.664
6013	2.414
6014	3.279
6015	3.318
6016	4.164
6017	4.881
6018	4.660
6019	3.790
6020	4.013
6021	4.986
6022	4.932
6023	4.936
6024	5.624
6025	4.762
6026	5.684
6027	5.478
6028	5.839
6029	5.130
6030	6.249
6031	5.786
6032	5.259
6033	5.281
6034	5.482
6035	5.723
6036	6.483
6037	7.378
6038	7.089
6039	6.192
6040	6.145
6041	6.171
6042	5.439
6043	5.813
6044	6.720
6045	7.650
6046	7.383
6047	7.800
6048	6.169
6049	6.133
6050	6.370
6051	6.112
6052	5.353
6053	5.438
6054	6.173
6055	6.616
6056	6.104
6057	7.141
6058	6.769
6059	6.892
6060	7.209
6061	7.347
6062	7.702
6063	8.484
6064	7.857
6065	9.790
6066	10.302
6067	9.684
6068	9.370
6069	9.262
6070	9.404
6071	10.008
6072	8.981
6073	7.712
6074	7.656
6075	6.290
6076	6.535
6077	6.573
6078	6.997
6079	6.505
6080	6.620
6081	7.320
6082	6.952
6083	5.704
6084	6.192
6085	5.778
6086	5.495
6087	6.066
6088	6.246
6089	4.671
6090	4.288
6091	3.581
6092	5.314
6093	4.571
6094	5.543
6095	6.059
6096	6.261
6097	7.046
6098	5.969
6099	6.929
6100	5.794
6101	6.081
6102	5.894
6103	5.231
6104	5.427
6105	4.420
6106	3.797
6107	3.641
6108	3.568
6109	3.488
6110	3.008
6111	3.659
6112	3.460
6113	3.578
6114	2.736
6115	2.846
6116	2.977
6117	3.988
6118	4.266
6119	3.759
6120	3.169
6121	2.016
6122	3.482
6123	3.399
6124	3.248
6125	4.436
6126	5.193
6127	4.872
6128	4.270
6129	3.519
6130	3.314
6131	4.185
6132	4.670
6133	4.229
6134	2.889
6135	1.995
6136	2.400
6137	1.998
6138	3.263
6139	3.502
6140	2.624
6141	2.067
6142	2.230
6143	2.597
6144	2.590
6145	1.480
6146	1.171
6147	1.072
6148	1.358
6149	1.739
6150	1.182
6151	1.024
6152	1.153
6153	1.533
6154	1.175
6155	1.219
6156	1.138
6157	1.171
6158	1.549
6159	1.056
6160	1.113
6161	1.168
6162	1.747
6163	3.058
6164	3.357
6165	3.229
6166	3.328
6167	1.960
6168	1.199
6169	1.135
6170	1.145
6171	1.137
6172	1.127
6173	1.073
6174	1.180
6175	1.054
6176	1.311
6177	1.161
6178	1.080
6179	1.085
6180	1.126
6181	1.164
6182	1.249
6183	1.260
6184	1.305
6185	1.148
6186	1.169
6187	1.201
6188	1.355
6189	1.182
6190	1.094
6191	1.218
6192	1.209
6193	1.180
6194	1.199
6195	1.139
6196	1.075
6197	1.125
6198	1.201
6199	2.254
6200	1.364
6201	2.624
6202	3.758
6203	3.421
6204	4.890
6205	5.021
6206	4.063
6207	3.586
6208	3.787
6209	4.405
6210	5.184
6211	5.129
6212	5.330
6213	4.985
6214	4.864
6215	4.943
6216	4.504
6217	4.325
6218	4.896
6219	4.894
6220	5.148
6221	4.441
6222	4.292
6223	2.848
6224	3.145
6225	3.805
6226	3.750
6227	3.889
6228	3.541
6229	3.630
6230	2.723
6231	1.593
6232	1.065
6233	1.102
6234	1.142
6235	1.130
6236	1.191
6237	1.333
6238	1.078
6239	1.240
6240	1.163
6241	1.133
6242	1.203
6243	1.422
6244	1.108
6245	1.164
6246	1.105
6247	1.163
6248	2.122
6249	1.269
6250	1.317
6251	1.166
6252	1.078
6253	1.177
6254	1.179
6255	1.138
6256	1.190
6257	1.144
6258	1.116
6259	1.138
6260	1.108
6261	1.275
6262	1.847
6263	1.141
6264	1.170
6265	1.406
6266	1.060
6267	1.199
6268	1.103
6269	1.115
6270	1.128
6271	1.233
6272	2.185
6273	2.239
6274	0.989
6275	1.095
6276	1.161
6277	1.213
6278	1.450
6279	2.388
6280	1.203
6281	1.353
6282	1.293
6283	1.098
6284	1.048
6285	1.287
6286	1.186
6287	1.215
6288	1.170
6289	1.181
6290	1.038
6291	1.279
6292	1.145
6293	1.040
6294	1.254
6295	1.351
6296	1.244
6297	1.846
6298	2.740
6299	2.635
6300	2.097
6301	2.275
6302	2.923
6303	3.176
6304	2.140
6305	2.158
6306	4.466
6307	4.705
6308	3.724
6309	4.200
6310	3.904
6311	4.609
6312	3.991
6313	4.369
6314	3.264
6315	4.428
6316	4.405
6317	5.143
6318	5.983
6319	4.366
6320	5.423
6321	6.098
6322	6.906
6323	7.023
6324	7.112
6325	7.425
6326	5.876
6327	5.762
6328	5.173
6329	4.428
6330	3.797
6331	2.834
6332	2.344
6333	3.870
6334	4.954
6335	3.975
6336	2.786
6337	2.506
6338	1.576
6339	1.180
6340	1.116
6341	1.072
6342	1.037
6343	1.299
6344	1.084
6345	1.131
6346	1.672
6347	1.184
6348	1.158
6349	1.364
6350	1.232
6351	1.118
6352	1.177
6353	1.224
6354	1.141
6355	1.256
6356	1.136
6357	1.400
6358	1.723
6359	2.260
6360	2.269
6361	2.306
6362	2.805
6363	2.744
6364	2.662
6365	1.464
6366	1.142
6367	1.272
6368	1.142
6369	1.279
6370	2.090
6371	2.018
6372	1.147
6373	1.205
6374	1.370
6375	1.237
6376	1.303
6377	1.090
6378	1.136
6379	1.099
6380	1.156
6381	1.119
6382	1.406
6383	1.266
6384	1.079
6385	1.321
6386	1.144
6387	1.169
6388	1.136
6389	1.454
6390	1.598
6391	1.230
6392	1.161
6393	1.149
6394	1.087
6395	1.290
6396	1.112
6397	1.178
6398	1.132
6399	1.134
6400	1.245
6401	1.164
6402	1.176
6403	1.155
6404	1.170
6405	1.113
6406	1.191
6407	1.792
6408	2.555
6409	2.705
6410	4.595
6411	4.656
6412	5.027
6413	5.265
6414	8.603
6415	10.090
6416	9.856
6417	8.425
6418	8.467
6419	8.888
6420	7.781
6421	8.169
6422	8.625
6423	6.758
6424	6.170
6425	6.703
6426	6.756
6427	6.620
6428	5.302
6429	4.791
6430	5.583
6431	5.013
6432	4.558
6433	4.935
6434	5.511
6435	5.802
6436	6.817
6437	6.058
6438	6.325
6439	6.085
6440	6.585
6441	5.945
6442	6.130
6443	5.514
6444	5.941
6445	5.124
6446	4.270
6447	4.477
6448	5.602
6449	6.695
6450	7.210
6451	7.764
6452	8.690
6453	7.932
6454	8.198
6455	7.406
6456	7.193
6457	7.014
6458	6.690
6459	6.978
6460	6.065
6461	5.839
6462	6.129
6463	6.059
6464	5.383
6465	5.356
6466	6.088
6467	6.319
6468	7.511
6469	7.696
6470	7.524
6471	8.195
6472	7.903
6473	7.363
6474	5.726
6475	5.864
6476	6.167
6477	6.482
6478	5.410
6479	4.927
6480	6.103
6481	6.216
6482	5.022
6483	5.386
6484	6.400
6485	5.801
6486	5.942
6487	6.068
6488	5.621
6489	5.405
6490	4.768
6491	5.475
6492	5.895
6493	5.578
6494	5.915
6495	5.384
6496	4.671
6497	5.200
6498	5.946
6499	4.741
6500	4.568
6501	4.016
6502	4.877
6503	5.025
6504	5.082
6505	5.971
6506	7.179
6507	7.014
6508	7.073
6509	7.070
6510	4.965
6511	4.861
6512	5.011
6513	3.489
6514	4.021
6515	3.775
6516	3.277
6517	3.834
6518	2.902
6519	2.858
6520	2.834
6521	3.434
6522	5.142
6523	5.172
6524	5.707
6525	4.188
6526	4.706
6527	4.806
6528	5.471
6529	4.924
6530	5.924
6531	5.268
6532	6.126
6533	6.657
6534	6.195
6535	7.329
6536	6.919
6537	7.506
6538	5.378
6539	5.885
6540	7.135
6541	6.120
6542	5.185
6543	4.769
6544	5.285
6545	5.191
6546	4.778
6547	4.323
6548	3.855
6549	3.085
6550	4.805
6551	5.487
6552	7.183
6553	6.773
6554	6.852
6555	6.706
6556	7.025
6557	6.945
6558	6.781
6559	6.577
6560	6.126
6561	5.497
6562	5.936
6563	5.668
6564	5.701
6565	4.778
6566	4.556
6567	5.779
6568	5.529
6569	5.835
6570	6.936
6571	7.384
6572	6.565
6573	4.561
6574	2.986
6575	3.730
6576	5.485
6577	5.818
6578	6.199
6579	6.717
6580	6.124
6581	6.887
6582	7.459
6583	7.116
6584	7.615
6585	8.244
6586	7.379
6587	7.917
6588	8.037
6589	8.524
6590	9.282
6591	9.298
6592	9.073
6593	7.738
6594	8.435
6595	8.020
6596	6.798
6597	6.255
6598	6.479
6599	5.581
6600	5.095
6601	4.274
6602	4.751
6603	4.341
6604	2.993
6605	3.713
6606	4.421
6607	4.667
6608	4.130
6609	4.635
6610	3.105
6611	1.791
6612	1.039
6613	1.138
6614	1.155
6615	1.137
6616	1.112
6617	1.279
6618	1.122
6619	1.275
6620	1.073
6621	1.150
6622	1.126
6623	1.167
6624	1.100
6625	1.174
6626	1.229
6627	1.652
6628	1.630
6629	1.080
6630	1.283
6631	1.188
6632	1.220
6633	1.125
6634	1.083
6635	1.261
6636	1.184
6637	1.125
6638	1.289
6639	1.094
6640	1.196
6641	1.427
6642	1.279
6643	1.116
6644	1.153
6645	1.320
6646	1.101
6647	1.447
6648	1.246
6649	1.101
6650	1.212
6651	1.242
6652	1.158
6653	1.156
6654	1.085
6655	1.381
6656	1.977
6657	1.654
6658	1.037
6659	1.123
6660	1.109
6661	1.084
6662	1.169
6663	1.113
6664	1.109
6665	1.136
6666	1.107
6667	1.741
6668	1.396
6669	1.339
6670	1.146
6671	1.192
6672	1.080
6673	1.078
6674	1.116
6675	1.545
6676	1.046
6677	1.363
6678	1.187
6679	1.082
6680	1.095
6681	1.066
6682	1.078
6683	1.154
6684	1.613
6685	1.926
6686	1.917
6687	2.420
6688	2.811
6689	4.090
6690	3.828
6691	3.218
6692	3.565
6693	3.068
6694	3.693
6695	3.454
6696	3.567
6697	3.888
6698	4.362
6699	3.826
6700	5.021
6701	5.067
6702	5.345
6703	5.738
6704	6.869
6705	6.854
6706	6.041
6707	5.621
6708	5.795
6709	4.987
6710	3.759
6711	3.463
6712	4.928
6713	4.829
6714	5.693
6715	5.382
6716	4.849
6717	4.867
6718	3.178
6719	3.360
6720	3.627
6721	2.273
6722	2.488
6723	1.807
6724	1.253
6725	2.228
6726	2.864
6727	2.758
6728	2.340
6729	3.019
6730	2.484
6731	3.227
6732	4.386
6733	5.628
6734	6.910
6735	7.352
6736	8.127
6737	7.900
6738	7.921
6739	7.092
6740	8.206
6741	8.103
6742	7.699
6743	7.094
6744	5.786
6745	5.920
6746	6.419
6747	7.550
6748	6.759
6749	7.618
6750	7.007
6751	7.866
6752	8.319
6753	7.944
6754	9.129
6755	9.537
6756	8.013
6757	8.144
6758	8.722
6759	8.023
6760	6.108
6761	6.108
6762	5.648
6763	5.384
6764	4.531
6765	4.862
6766	6.327
6767	6.814
6768	6.846
6769	6.817
6770	6.354
6771	6.281
6772	5.662
6773	5.640
6774	4.805
6775	4.904
6776	5.186
6777	6.146
6778	6.350
6779	6.812
6780	7.247
6781	7.565
6782	8.224
6783	7.639
6784	6.422
6785	6.278
6786	6.011
6787	5.837
6788	7.634
6789	7.721
6790	8.148
6791	7.903
6792	7.740
6793	6.438
6794	6.400
6795	6.646
6796	5.759
6797	5.536
6798	7.018
6799	7.256
6800	7.229
6801	6.484
6802	6.276
6803	6.083
6804	5.469
6805	4.434
6806	5.161
6807	4.617
6808	4.674
6809	6.789
6810	7.594
6811	7.553
6812	6.523
6813	6.177
6814	6.552
6815	5.323
6816	3.563
6817	4.330
6818	3.597
6819	2.775
6820	3.368
6821	4.041
6822	2.607
6823	2.506
6824	2.240
6825	1.907
6826	2.695
6827	1.782
6828	1.951
6829	1.402
6830	1.115
6831	1.107
6832	1.470
6833	1.112
6834	1.131
6835	1.129
6836	1.100
6837	1.095
6838	1.162
6839	1.324
6840	1.126
6841	2.829
6842	3.341
6843	2.761
6844	1.143
6845	1.135
6846	1.312
6847	1.122
6848	1.099
6849	1.293
6850	1.164
6851	1.162
6852	1.143
6853	1.158
6854	1.079
6855	1.136
6856	1.229
6857	1.146
6858	1.287
6859	1.054
6860	1.072
6861	1.058
6862	1.083
6863	1.186
6864	1.114
6865	1.294
6866	1.206
6867	1.338
6868	1.204
6869	1.309
6870	1.187
6871	1.163
6872	1.090
6873	1.150
6874	1.948
6875	1.311
6876	1.854
6877	1.158
6878	1.161
6879	1.104
6880	1.109
6881	1.199
6882	1.095
6883	1.267
6884	1.240
6885	1.575
6886	1.124
6887	1.334
6888	1.014
6889	1.186
6890	1.235
6891	1.667
6892	2.225
6893	2.108
6894	1.328
6895	1.633
6896	1.771
6897	2.947
6898	3.616
6899	4.691
6900	3.160
6901	2.430
6902	1.815
6903	2.186
6904	1.979
6905	2.214
6906	2.572
6907	4.071
6908	3.565
6909	3.326
6910	2.354
